Date,Category,Symbol,OPEN,HIGH,LOW,CLOSE,Volume,MA,MACD,MACDSignal,MACDHist,LL,Trender,ADX,DMI,Engulf,RSI,Demark,score,Signal,Extreme Signal
2018-12-03 08:00:00,Crypto,XRP/USDT,0.36974,0.371,0.2865,0.30914,540876691.5,1.0,-206.06034648159968,-276.98653134627614,70.92618486467646,False,-1.0,-1.0,-1.0,0,-1,0,-3.0,Sell,Neutral
2018-12-10 08:00:00,Crypto,XRP/USDT,0.30944,0.31377,0.2805,0.28669,332181523.1,1.0,-191.95197623127288,-259.97962032327547,68.02764409200259,False,-1.0,-1.0,-1.0,0,-1,0,-3.0,Sell,Neutral
2018-12-17 08:00:00,Crypto,XRP/USDT,0.28669,0.39265,0.285,0.3669,1018531472.1,1.0,-178.70452436869465,-243.7246011323593,65.02007676366466,False,-1.0,-1.0,-1.0,0,-2,0,-4.0,Strong Sell,Oversold
2018-12-24 08:00:00,Crypto,XRP/USDT,0.36691,0.45,0.325,0.36489,1033361262.3,-1.0,-166.28910818725936,-228.23750254333933,61.94839435607997,False,-1.0,-1.0,-1.0,0,-1,0,-5.0,Strong Sell,Oversold
2018-12-31 08:00:00,Crypto,XRP/USDT,0.36488,0.3745,0.3435,0.36042,415447214.3,-1.0,-154.6672542765934,-213.52345288999015,58.85619861339674,False,-1.0,-1.0,-1.0,0,-1,0,-5.0,Strong Sell,Oversold
2019-01-07 08:00:00,Crypto,XRP/USDT,0.36042,0.37963,0.30796,0.31132,558053696.5,-1.0,-143.80314019528427,-199.57939035104897,55.7762501557647,False,-1.0,-1.0,-1.0,0,-1,0,-5.0,Strong Sell,Oversold
2019-01-14 08:00:00,Crypto,XRP/USDT,0.31139,0.33593,0.31089,0.3168,329972703.3,-1.0,-133.65215052821546,-186.39394238648228,52.74179185826682,False,-1.0,-1.0,-1.0,0,-1,0,-5.0,Strong Sell,Oversold
2019-01-21 08:00:00,Crypto,XRP/USDT,0.31697,0.32163,0.30272,0.30646,238355730.8,-1.0,-124.17681935853803,-173.95051778089342,49.773698422355395,False,-1.0,-1.0,-1.0,0,-1,0,-5.0,Strong Sell,Oversold
2019-01-28 08:00:00,Crypto,XRP/USDT,0.30653,0.3358,0.28089,0.30219,629460408.8,-1.0,-115.33834702493276,-162.2280836297013,46.889736604768544,False,-1.0,-1.0,-1.0,0,-1,0,-5.0,Strong Sell,Oversold
2019-02-04 08:00:00,Crypto,XRP/USDT,0.30204,0.32129,0.28809,0.30988,415476528.9,-1.0,-107.09860742424564,-151.20218838861018,44.10358096436454,False,-1.0,-1.0,-1.0,0,-2,0,-6.0,Strong Sell,Oversold
2019-02-11 08:00:00,Crypto,XRP/USDT,0.30985,0.31373,0.296,0.30318,303284489.1,-1.0,-99.42300850719168,-140.8463524123265,41.423343905134814,False,-1.0,-1.0,-1.0,0,-1,0,-5.0,Strong Sell,Oversold
2019-02-18 08:00:00,Crypto,XRP/USDT,0.3031,0.34777,0.29371,0.29757,830088176.6,-1.0,-92.27678441540077,-131.13243881294136,38.85565439754059,False,-1.0,-1.0,-1.0,0,-1,0,-5.0,Strong Sell,Oversold
2019-02-25 08:00:00,Crypto,XRP/USDT,0.29757,0.33975,0.29672,0.31114,691760105.3,-1.0,-85.62522110228367,-122.03099527080983,36.40577416852615,False,-1.0,-1.0,-1.0,0,-2,0,-6.0,Strong Sell,Oversold
2019-03-04 08:00:00,Crypto,XRP/USDT,0.31115,0.32186,0.29728,0.31289,395923440.5,-1.0,-79.43795672759326,-113.51238756216651,34.07443083457325,False,-1.0,-1.0,-1.0,0,-1,0,-5.0,Strong Sell,Oversold
2019-03-11 08:00:00,Crypto,XRP/USDT,0.31279,0.32555,0.30585,0.3154,351513621.2,-1.0,-73.68490883599713,-105.54689181693263,31.861982980935494,False,-1.0,-1.0,-1.0,0,-1,0,-5.0,Strong Sell,Oversold
2019-03-18 08:00:00,Crypto,XRP/USDT,0.31546,0.32275,0.29,0.30787,325521487.4,-1.0,-68.33842175470676,-98.10519780448746,29.766776049780702,False,-1.0,-1.0,-1.0,0,-1,0,-5.0,Strong Sell,Oversold
2019-03-25 08:00:00,Crypto,XRP/USDT,0.30792,0.31834,0.294,0.30889,332594397.7,-1.0,-63.37071179922619,-91.15830060343521,27.787588804209015,False,-1.0,-1.0,-1.0,0,-1,0,-5.0,Strong Sell,Oversold
2019-04-01 08:00:00,Crypto,XRP/USDT,0.30889,0.37999,0.30739,0.3612,1273438659.6,-1.0,-58.75228511844539,-84.67709750643725,25.924812387991857,False,-1.0,-1.0,-1.0,0,-1,0,-5.0,Strong Sell,Oversold
2019-04-08 08:00:00,Crypto,XRP/USDT,0.36149,0.37012,0.31391,0.32762,590009087.8,-1.0,-54.46699669198243,-78.63507734354629,24.168080651563855,False,-1.0,-1.0,-1.0,0,-1,0,-5.0,Strong Sell,Oversold
2019-04-15 08:00:00,Crypto,XRP/USDT,0.32761,0.34671,0.31311,0.31963,461613903.3,-1.0,-50.489507848548676,-73.00596344454677,22.51645559599809,False,-1.0,-1.0,-1.0,0,-1,0,-5.0,Strong Sell,Oversold
2019-04-22 08:00:00,Crypto,XRP/USDT,0.31972,0.3306,0.28455,0.29946,461019634.3,-1.0,-46.799471656701165,-67.76466508697764,20.96519343027648,False,-1.0,-1.0,-1.0,0,-1,0,-5.0,Strong Sell,Oversold
2019-04-29 08:00:00,Crypto,XRP/USDT,0.29948,0.31856,0.28959,0.30044,368064406.2,-1.0,-43.375012171274186,-62.88673450383695,19.511722332562762,False,-1.0,-1.0,-1.0,0,-1,0,-5.0,Strong Sell,Oversold
2019-05-06 08:00:00,Crypto,XRP/USDT,0.30044,0.3372,0.29061,0.31016,569420319.8,-1.0,-40.196953575326845,-58.348778318134926,18.15182474280808,False,-1.0,-1.0,-1.0,0,-2,0,-6.0,Strong Sell,Oversold
2019-05-13 08:00:00,Crypto,XRP/USDT,0.31014,0.479,0.30785,0.41631,2213834363.4,1.0,-37.24046887963789,-54.12711643043552,16.886647550797633,False,-1.0,-1.0,-1.0,0,-1,0,-3.0,Sell,Neutral
2019-05-20 08:00:00,Crypto,XRP/USDT,0.41612,0.41647,0.36091,0.40372,909144883.9,1.0,-34.50074623908798,-50.201842392166014,15.701096153078034,False,-1.0,-1.0,-1.0,0,-1,0,-3.0,Sell,Neutral
2019-05-27 08:00:00,Crypto,XRP/USDT,0.40364,0.4735,0.399,0.44396,1406969300.3,1.0,-31.95785897097523,-46.55304570792786,14.595186736952627,False,-1.0,-1.0,-1.0,0,-1,0,-3.0,Sell,Neutral
2019-06-03 08:00:00,Crypto,XRP/USDT,0.44396,0.465,0.37,0.38527,1088142908.3,1.0,-29.606058074636465,-43.16364818126958,13.557590106633114,False,-1.0,-1.0,-1.0,0,-1,0,-3.0,Sell,Neutral
2019-06-10 08:00:00,Crypto,XRP/USDT,0.38528,0.44098,0.37985,0.42703,739815351.2,1.0,-27.42275676753758,-40.01546989852318,12.592713130985597,False,-1.0,-1.0,-1.0,0,-1,0,-3.0,Sell,Neutral
2019-06-17 08:00:00,Crypto,XRP/USDT,0.42701,0.50999,0.41963,0.47015,1370995933.1,1.0,-25.39624324468191,-37.09162456775493,11.695381323073018,False,-1.0,-1.0,-1.0,0,-1,0,-3.0,Sell,Neutral
2019-06-24 08:00:00,Crypto,XRP/USDT,0.47015,0.4968,0.3951,0.3962,1247111048.5,1.0,-23.52500224250516,-34.378300102704976,10.853297860199817,False,-1.0,-1.0,-1.0,0,-1,0,-3.0,Sell,Neutral
2019-07-01 08:00:00,Crypto,XRP/USDT,0.39637,0.42298,0.37325,0.39651,624163351.7,1.0,-21.79081430926121,-31.86080294401622,10.06998863475501,False,-1.0,-1.0,-1.0,0,-1,0,-3.0,Sell,Neutral
2019-07-08 08:00:00,Crypto,XRP/USDT,0.39651,0.40725,0.2992,0.30366,808241982.3,1.0,-20.191198528978784,-29.526882061008735,9.33568353202995,False,-1.0,-1.0,-1.0,0,-1,0,-3.0,Sell,Neutral
2019-07-15 08:00:00,Crypto,XRP/USDT,0.30366,0.34094,0.286,0.33075,829642015.9,1.0,-18.70567814808539,-27.362641278424064,8.656963130338674,False,-1.0,-1.0,-1.0,0,-1,-1,-4.0,Strong Sell,Oversold
2019-07-22 08:00:00,Crypto,XRP/USDT,0.33059,0.33259,0.3,0.31218,412810611.1,1.0,-17.330120149971357,-25.356137052733523,8.026016902762166,False,-1.0,-1.0,-1.0,0,-1,-1,-4.0,Strong Sell,Oversold
2019-07-29 08:00:00,Crypto,XRP/USDT,0.31217,0.32348,0.306,0.31813,322515689.7,1.0,-16.05443487908462,-23.49579661800374,7.44136173891912,False,-1.0,-1.0,-1.0,0,-2,-1,-5.0,Strong Sell,Oversold
2019-08-05 08:00:00,Crypto,XRP/USDT,0.31823,0.331,0.2901,0.30316,429639163.6,1.0,-14.873204027203736,-21.77127809984374,6.898074072640005,False,-1.0,-1.0,-1.0,0,-1,-1,-4.0,Strong Sell,Oversold
2019-08-12 08:00:00,Crypto,XRP/USDT,0.30316,0.30536,0.243,0.2832,483794636.9,-1.0,-13.779835308183626,-20.17298954151172,6.393154233328092,False,-1.0,-1.0,-1.0,2,-1,0,-3.0,Sell,Neutral
2019-08-19 08:00:00,Crypto,XRP/USDT,0.28321,0.29035,0.25871,0.26954,370705937.1,-1.0,-12.767261920823897,-18.691844017374155,5.9245820965502585,False,-1.0,-1.0,-1.0,2,-1,0,-3.0,Sell,Neutral
2019-08-26 08:00:00,Crypto,XRP/USDT,0.26961,0.27969,0.247,0.25593,338859762.6,-1.0,-11.829525028495631,-17.31938021959845,5.489855191102819,False,-1.0,-1.0,-1.0,2,-1,0,-3.0,Sell,Neutral
2019-09-02 08:00:00,Crypto,XRP/USDT,0.25596,0.267,0.24692,0.26205,392138885.3,-1.0,-10.959533274922254,-16.04741083066321,5.087877555740956,False,-1.0,-1.0,-1.0,0,-1,0,-5.0,Strong Sell,Oversold
2019-09-09 08:00:00,Crypto,XRP/USDT,0.26205,0.26551,0.25087,0.26022,404570671.9,-1.0,-10.153166820983886,-14.868562028727345,4.715395207743459,False,-1.0,-1.0,-1.0,0,-2,-1,-7.0,Strong Sell,Neutral
2019-09-16 08:00:00,Crypto,XRP/USDT,0.26015,0.32631,0.25664,0.27653,1230883471.5,-1.0,-9.404391544297313,-13.775727931841338,4.371336387544025,False,-1.0,-1.0,-1.0,0,-1,0,-5.0,Strong Sell,Oversold
2019-09-23 08:00:00,Crypto,XRP/USDT,0.27656,0.28666,0.21333,0.24024,930770142.2,-1.0,-8.713466623311568,-12.763275670135384,4.049809046823816,False,-1.0,-1.0,-1.0,0,-1,0,-5.0,Strong Sell,Oversold
2019-09-30 08:00:00,Crypto,XRP/USDT,0.24024,0.26192,0.2354,0.25552,687733563.6,-1.0,-8.071625997202375,-11.824945735548782,3.7533197383464074,False,-1.0,-1.0,-1.0,0,-2,0,-6.0,Strong Sell,Oversold
2019-10-07 08:00:00,Crypto,XRP/USDT,0.25551,0.28693,0.25333,0.27726,719859218.3,-1.0,-7.475040822932183,-10.954964753025463,3.47992393009328,False,-1.0,-1.0,-1.0,0,-1,0,-5.0,Strong Sell,Oversold
2019-10-14 08:00:00,Crypto,XRP/USDT,0.27729,0.3038,0.27641,0.29386,905120580.2,-1.0,-6.921120919182806,-10.148195986256932,3.227075067074126,False,-1.0,-1.0,-1.0,0,-1,0,-5.0,Strong Sell,Oversold
2019-10-21 08:00:00,Crypto,XRP/USDT,0.29393,0.312,0.25005,0.29818,1112363217.1,-1.0,-6.407920300357136,-9.400140849076973,2.9922205487198363,False,-1.0,-1.0,-1.0,0,-1,0,-5.0,Strong Sell,Oversold
2019-10-28 08:00:00,Crypto,XRP/USDT,0.29825,0.30972,0.28448,0.29024,725825600.3,-1.0,-5.933448700988226,-8.706802419459223,2.7733537184709967,False,-1.0,-1.0,-1.0,0,-1,0,-5.0,Strong Sell,Oversold
2019-11-04 08:00:00,Crypto,XRP/USDT,0.29024,0.3149,0.27023,0.27894,837526362.1,-1.0,-5.494995468422974,-8.064441029251974,2.569445560829,False,-1.0,-1.0,-1.0,0,-1,0,-5.0,Strong Sell,Oversold
2019-11-11 08:00:00,Crypto,XRP/USDT,0.27899,0.28106,0.25303,0.26311,488527481.4,-1.0,-5.090119739565036,-7.469576771314586,2.37945703174955,False,-1.0,-1.0,-1.0,0,-1,0,-5.0,Strong Sell,Oversold
2019-11-18 08:00:00,Crypto,XRP/USDT,0.26316,0.26318,0.21829,0.21989,738511289.0,-1.0,-4.718350097416338,-6.919331436534937,2.2009813391185986,False,-1.0,-1.0,-1.0,0,-1,0,-5.0,Strong Sell,Oversold
2019-11-25 08:00:00,Crypto,XRP/USDT,0.22011,0.23229,0.20013,0.22477,663612878.7,-1.0,-4.37291792653156,-6.410048734534262,2.0371308080027015,False,-1.0,-1.0,-1.0,0,-1,0,-5.0,Strong Sell,Oversold
2019-12-02 08:00:00,Crypto,XRP/USDT,0.22471,0.232,0.20952,0.22909,478578468.3,-1.0,-4.052101747900675,-5.9384593372075445,1.8863575893068694,False,-1.0,-1.0,-1.0,0,-1,0,-5.0,Strong Sell,Oversold
2019-12-09 08:00:00,Crypto,XRP/USDT,0.22913,0.23083,0.21463,0.21735,283340014.0,-1.0,-3.7555087675157868,-5.501869223269193,1.7463604557534058,False,-1.0,-1.0,-1.0,0,-1,0,-5.0,Strong Sell,Oversold
2019-12-16 08:00:00,Crypto,XRP/USDT,0.21735,0.21747,0.175,0.19649,900604907.8,-1.0,-3.482001574706934,-5.097895693556741,1.6158941188498073,False,-1.0,-1.0,-1.0,0,-1,0,-5.0,Strong Sell,Oversold
2019-12-23 08:00:00,Crypto,XRP/USDT,0.1965,0.19974,0.1848,0.19653,368254314.7,-1.0,-3.2280311920252744,-4.7239227932504475,1.495891601225173,False,-1.0,-1.0,-1.0,0,-1,0,-5.0,Strong Sell,Oversold
2019-12-30 08:00:00,Crypto,XRP/USDT,0.19651,0.1979,0.1845,0.19453,319206980.3,-1.0,-2.992424411382661,-4.37762311687689,1.3851987054942292,False,-1.0,-1.0,-1.0,0,-1,0,-5.0,Strong Sell,Oversold
2020-01-06 08:00:00,Crypto,XRP/USDT,0.19453,0.2255,0.19421,0.21539,1000133389.7,-1.0,-2.7720664560486172,-4.056511784711236,1.2844453286626187,False,-1.0,-1.0,-1.0,0,-2,0,-6.0,Strong Sell,Oversold
2020-01-13 08:00:00,Crypto,XRP/USDT,0.21536,0.25456,0.2096,0.23558,1331999624.4,-1.0,-2.566220235133926,-3.758453474795774,1.192233239661848,False,-1.0,-1.0,-1.0,0,-1,0,-5.0,Strong Sell,Oversold
2020-01-20 08:00:00,Crypto,XRP/USDT,0.23554,0.242,0.21378,0.23131,675971555.2,-1.0,-2.376040657663625,-3.4819709113693444,1.1059302537057194,False,-1.0,-1.0,-1.0,0,-1,0,-5.0,Strong Sell,Oversold
2020-01-27 08:00:00,Crypto,XRP/USDT,0.23121,0.26163,0.2263,0.25093,958913687.9,-1.0,-2.198397049586738,-3.2252561390128234,1.0268590894260852,False,1.0,-1.0,-1.0,0,-1,0,-3.0,Sell,Neutral
2020-02-03 08:00:00,Crypto,XRP/USDT,0.25094,0.28924,0.24678,0.28257,1501394082.8,-1.0,-2.031640638135197,-2.986533038837298,0.9548924007021009,False,1.0,-1.0,-1.0,0,-1,0,-3.0,Sell,Neutral
2020-02-10 08:00:00,Crypto,XRP/USDT,0.28255,0.34676,0.2673,0.29224,2463370584.5,-1.0,-1.8770670321474063,-2.7646398374993195,0.8875728053519132,False,1.0,-1.0,-1.0,0,-1,0,-3.0,Sell,Neutral
2020-02-17 08:00:00,Crypto,XRP/USDT,0.29248,0.30777,0.26109,0.28298,1559237972.8,-1.0,-1.7353099672607053,-2.558773863451597,0.8234638961908916,False,1.0,-1.0,-1.0,0,-1,0,-3.0,Sell,Neutral
2020-02-24 08:00:00,Crypto,XRP/USDT,0.28298,0.28425,0.22271,0.22696,1430824483.9,-1.0,-1.6089399595316864,-2.368807082667615,0.7598671231359284,False,1.0,-1.0,-1.0,0,-1,0,-3.0,Sell,Neutral
2020-03-02 08:00:00,Crypto,XRP/USDT,0.22699,0.24629,0.2,0.20385,976275064.9,1.0,-1.493440153367564,-2.193733696807605,0.7002935434400408,False,-1.0,-1.0,-1.0,0,-1,0,-3.0,Sell,Neutral
2020-03-09 08:00:00,Crypto,XRP/USDT,0.20387,0.21567,0.10129,0.15308,3265540606.5,1.0,-1.389979619724818,-2.0329828813910473,0.6430032616662293,False,-1.0,-1.0,-1.0,0,-1,0,-3.0,Sell,Neutral
2020-03-16 08:00:00,Crypto,XRP/USDT,0.15306,0.175,0.12815,0.14776,2444932078.4,1.0,-1.2935049609480247,-1.8850872973024428,0.5915823363544181,False,-1.0,-1.0,-1.0,0,-1,0,-3.0,Sell,Neutral
2020-03-23 08:00:00,Crypto,XRP/USDT,0.14774,0.18724,0.14472,0.16278,1750908570.6,1.0,-1.2019804281633801,-1.7484659234746303,0.5464854953112501,False,-1.0,-1.0,-1.0,0,-2,0,-4.0,Strong Sell,Oversold
2020-03-30 08:00:00,Crypto,XRP/USDT,0.16279,0.1865,0.16242,0.17925,1119286724.9,1.0,-1.1152615443216969,-1.6218250476440437,0.5065635033223468,False,-1.0,-1.0,-1.0,0,-1,0,-3.0,Sell,Neutral
2020-04-06 08:00:00,Crypto,XRP/USDT,0.17927,0.20519,0.17917,0.18939,1147293944.5,-1.0,-1.0338009767041765,-1.5042202334560701,0.47041925675189367,False,-1.0,-1.0,-1.0,0,-1,0,-5.0,Strong Sell,Oversold
2020-04-13 08:00:00,Crypto,XRP/USDT,0.18932,0.19715,0.174,0.18901,890130245.1,-1.0,-0.9582277003462425,-1.3950217268341045,0.43679402648786203,False,-1.0,-1.0,-1.0,0,-1,0,-5.0,Strong Sell,Oversold
2020-04-20 08:00:00,Crypto,XRP/USDT,0.18892,0.19951,0.17821,0.19618,844668135.1,-1.0,-0.8875259288367929,-1.2935225672346422,0.4059966383978493,False,-1.0,-1.0,-1.0,0,-1,0,-5.0,Strong Sell,Oversold
2020-04-27 08:00:00,Crypto,XRP/USDT,0.1962,0.2359,0.19407,0.21936,1347064039.1,-1.0,-0.8201694306019047,-1.1988519399080948,0.3786825093061901,False,-1.0,-1.0,-1.0,0,-1,0,-5.0,Strong Sell,Oversold
2020-05-04 08:00:00,Crypto,XRP/USDT,0.21936,0.225,0.178,0.19702,1184473307.0,-1.0,-0.759832693459449,-1.1110480906183657,0.3512153971589167,False,-1.0,-1.0,-1.0,0,-1,0,-5.0,Strong Sell,Oversold
2020-05-11 08:00:00,Crypto,XRP/USDT,0.19708,0.20636,0.184,0.20131,851018701.9,-1.0,-0.7035590367984431,-1.0295502798543812,0.3259912430559381,False,-1.0,-1.0,-1.0,0,-1,0,-5.0,Strong Sell,Oversold
2020-05-18 08:00:00,Crypto,XRP/USDT,0.20132,0.20805,0.18928,0.19256,767670028.3,-1.0,-0.6521502284537981,-0.9540702695742646,0.30192004112046644,False,-1.0,-1.0,-1.0,0,-1,0,-5.0,Strong Sell,Oversold
2020-05-25 08:00:00,Crypto,XRP/USDT,0.19263,0.21356,0.18972,0.20245,832618035.6,-1.0,-0.6036518147541041,-0.8839865786102324,0.2803347638561283,False,-1.0,-1.0,-1.0,0,-1,0,-5.0,Strong Sell,Oversold
2020-06-01 08:00:00,Crypto,XRP/USDT,0.20241,0.2147,0.1961,0.20329,861769621.4,-1.0,-0.5587082505762344,-0.8189309130034328,0.2602226624271984,False,-1.0,-1.0,-1.0,0,-1,0,-5.0,Strong Sell,Oversold
2020-06-08 08:00:00,Crypto,XRP/USDT,0.20327,0.20528,0.1846,0.19022,549941284.1,-1.0,-0.5181716319117926,-0.7587790567851047,0.2406074248733121,False,-1.0,-1.0,-1.0,0,-1,0,-5.0,Strong Sell,Oversold
2020-06-15 08:00:00,Crypto,XRP/USDT,0.19022,0.19895,0.18202,0.18602,666904406.3,-1.0,-0.480842125756896,-0.703191670579463,0.22234954482256697,False,-1.0,-1.0,-1.0,0,-1,0,-5.0,Strong Sell,Oversold
2020-06-22 08:00:00,Crypto,XRP/USDT,0.18602,0.19051,0.169,0.17693,699615767.3,-1.0,-0.4468408075357447,-0.6519214979707193,0.20508069043497462,False,-1.0,-1.0,-1.0,0,-1,0,-5.0,Strong Sell,Oversold
2020-06-29 08:00:00,Crypto,XRP/USDT,0.17694,0.17964,0.172,0.17695,681565755.8,1.0,-0.41510779972674294,-0.6045587583219241,0.18945095859518113,False,-1.0,-1.0,-1.0,0,-1,0,-3.0,Sell,Neutral
2020-07-06 08:00:00,Crypto,XRP/USDT,0.17691,0.21186,0.17644,0.20128,1514110134.4,1.0,-0.3835743286544283,-0.5603618723884249,0.17678754373399663,False,-1.0,-1.0,-1.0,0,-2,0,-4.0,Strong Sell,Oversold
2020-07-13 08:00:00,Crypto,XRP/USDT,0.20122,0.2066,0.18822,0.19956,951789452.4,1.0,-0.35463460825698034,-0.519216419562136,0.1645818113051557,False,-1.0,-1.0,-1.0,0,0,0,-2.0,Sell,Neutral
2020-07-20 08:00:00,Crypto,XRP/USDT,0.19961,0.22499,0.19194,0.21532,1266867083.4,1.0,-0.32666241013069514,-0.48070561767584785,0.15404320754515272,False,-1.0,-1.0,-1.0,0,0,0,-2.0,Sell,Neutral
2020-07-27 08:00:00,Crypto,XRP/USDT,0.21528,0.32628,0.20861,0.28803,3553576636.3,1.0,-0.2952239938194381,-0.4436092929045659,0.14838529908512782,False,1.0,-1.0,-1.0,0,0,0,0.0,Neutral,Neutral
2020-08-03 08:00:00,Crypto,XRP/USDT,0.28809,0.31999,0.27936,0.2879,2604373107.8,1.0,-0.2672387503411662,-0.408335184391886,0.1410964340507198,False,1.0,-1.0,-1.0,0,0,0,0.0,Neutral,Neutral
2020-08-10 08:00:00,Crypto,XRP/USDT,0.28792,0.30736,0.26727,0.30455,2472720484.5,1.0,-0.24093932880871763,-0.3748560132752523,0.13391668446653468,False,1.0,-1.0,-1.0,0,0,0,0.0,Neutral,Neutral
2020-08-17 08:00:00,Crypto,XRP/USDT,0.3046,0.32689,0.2733,0.2848,2256828215.7,1.0,-0.21916412015726972,-0.3437176346516558,0.12455351449438606,False,1.0,-1.0,-1.0,0,0,0,0.0,Neutral,Neutral
2020-08-24 08:00:00,Crypto,XRP/USDT,0.2848,0.292,0.25453,0.28302,1262194852.2,1.0,-0.19974816898981318,-0.31492374151928726,0.11517557252947408,False,1.0,-1.0,-1.0,0,0,0,0.0,Neutral,Neutral
2020-08-31 08:00:00,Crypto,XRP/USDT,0.28302,0.304,0.22937,0.23986,2136124997.7,1.0,-0.18570287198978522,-0.2890795676133868,0.1033766956236016,False,1.0,-1.0,-1.0,0,0,-1,-1.0,Neutral,Neutral
2020-09-07 08:00:00,Crypto,XRP/USDT,0.23987,0.2535,0.22962,0.24218,1001791598.5,1.0,-0.1723973786479994,-0.26574312982030934,0.09334575117230995,False,1.0,-1.0,-1.0,0,0,0,0.0,Neutral,Neutral
2020-09-14 08:00:00,Crypto,XRP/USDT,0.24214,0.2586,0.2341,0.24652,922548593.9,1.0,-0.159661993509586,-0.24452690255816467,0.08486490904857869,False,1.0,-1.0,-1.0,0,0,0,0.0,Neutral,Neutral
2020-09-21 08:00:00,Crypto,XRP/USDT,0.24657,0.24809,0.21944,0.24334,1019427818.2,1.0,-0.14811829297653176,-0.22524518064183807,0.07712688766530632,False,1.0,-1.0,-1.0,0,0,0,0.0,Neutral,Neutral
2020-09-28 08:00:00,Crypto,XRP/USDT,0.24329,0.25024,0.22829,0.24794,823199145.5,1.0,-0.1370191738355174,-0.20759997928057394,0.07058080544505654,False,1.0,-1.0,-1.0,0,0,0,0.0,Neutral,Neutral
2020-10-05 08:00:00,Crypto,XRP/USDT,0.24794,0.26071,0.24021,0.25544,1469484892.3,1.0,-0.1261635201058279,-0.19131268744562474,0.06514916733979684,False,1.0,-1.0,-1.0,0,0,0,0.0,Neutral,Neutral
2020-10-12 08:00:00,Crypto,XRP/USDT,0.25545,0.25997,0.2375,0.24221,1101515083.6,1.0,-0.1172760019973153,-0.17650535035596285,0.05922934835864754,False,1.0,-1.0,-1.0,0,0,0,0.0,Neutral,Neutral
2020-10-19 08:00:00,Crypto,XRP/USDT,0.2422,0.26357,0.24011,0.25313,1050421592.4,1.0,-0.10810525701774198,-0.16282533168831867,0.054720074670576685,False,1.0,-1.0,-1.0,0,0,0,0.0,Neutral,Neutral
2020-10-26 08:00:00,Crypto,XRP/USDT,0.25313,0.2591,0.23057,0.23999,841596627.4,1.0,-0.10073643679707639,-0.15040755271007022,0.049671115912993835,False,1.0,-1.0,-1.0,0,0,0,0.0,Neutral,Neutral
2020-11-02 08:00:00,Crypto,XRP/USDT,0.23999,0.26733,0.22772,0.25374,1412518521.6,1.0,-0.09271828492279904,-0.138869699152616,0.046151414229816945,False,1.0,-1.0,-1.0,0,0,0,0.0,Neutral,Neutral
2020-11-09 08:00:00,Crypto,XRP/USDT,0.25368,0.2777,0.24557,0.26954,1443389174.2,1.0,-0.08411923960907408,-0.1279196072439076,0.043800367634833526,False,1.0,-1.0,-1.0,-2,0,-2,-4.0,Strong Sell,Oversold
2020-11-16 08:00:00,Crypto,XRP/USDT,0.26957,0.49659,0.26737,0.44611,5725955389.1,1.0,-0.0623381159061947,-0.11480330897636502,0.05246519307017032,False,1.0,-1.0,1.0,-2,0,-2,-2.0,Sell,Neutral
2020-11-23 08:00:00,Crypto,XRP/USDT,0.44592,0.78068,0.43232,0.60543,12135736122.0,1.0,-0.03185343931953771,-0.09821333504499956,0.06635989572546185,False,1.0,-1.0,1.0,-2,0,-2,-2.0,Sell,Neutral
2020-11-30 08:00:00,Crypto,XRP/USDT,0.60543,0.681,0.54253,0.62107,4974554046.8,1.0,-0.006358795961677766,-0.0798424272283352,0.07348363126665744,False,1.0,-1.0,1.0,-2,0,-2,-2.0,Sell,Neutral
2020-12-07 08:00:00,Crypto,XRP/USDT,0.62096,0.624,0.48521,0.51365,4926781338.7,1.0,0.005118987819684617,-0.06285014421873124,0.06796913203841586,False,1.0,-1.0,1.0,0,0,-2,0.0,Neutral,Neutral
2020-12-14 08:00:00,Crypto,XRP/USDT,0.51366,0.65852,0.43722,0.55586,6070388359.1,1.0,0.017420396904003432,-0.046796035994184304,0.06421643289818774,False,1.0,-1.0,1.0,0,0,-2,0.0,Neutral,Neutral
2020-12-21 08:00:00,Crypto,XRP/USDT,0.55576,0.56935,0.21164,0.28407,16960592430.1,1.0,0.005178476421301592,-0.036401133511087126,0.04157960993238872,False,-1.0,-1.0,-1.0,0,0,-2,-4.0,Strong Sell,Oversold
2020-12-28 08:00:00,Crypto,XRP/USDT,0.28401,0.31,0.17351,0.2254,13536042440.5,1.0,-0.009152013716670515,-0.030951309552203803,0.021799295835533288,False,-1.0,-1.0,-1.0,0,0,0,-2.0,Sell,Neutral
2021-01-04 08:00:00,Crypto,XRP/USDT,0.2254,0.37,0.21774,0.31491,13266834965.0,1.0,-0.013134910392099686,-0.02738802972018298,0.014253119328083295,False,-1.0,-1.0,1.0,0,0,-2,-2.0,Sell,Neutral
2021-01-11 08:00:00,Crypto,XRP/USDT,0.31487,0.31627,0.25343,0.27746,6869609306.5,1.0,-0.019093192284335092,-0.025729062233013404,0.006635869948678312,False,-1.0,-1.0,1.0,0,0,-2,-2.0,Sell,Neutral
2021-01-18 08:00:00,Crypto,XRP/USDT,0.27741,0.33,0.24021,0.27339,5175176228.2,1.0,-0.02386844798583765,-0.025356939383578254,0.0014884913977406058,False,-1.0,-1.0,1.0,0,0,-2,-2.0,Sell,Neutral
